Order ID,Order Date,Ship Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101141,26-05-2023,29-05-2023,Customer 161,Home Office,Los Angeles,NY,West,Technology,Machines,Machines Model 885,325.18,3,0.15,33.93
ORD-101142,02-02-2023,07-02-2023,Customer 434,Home Office,San Diego,IL,South,Technology,Accessories,Accessories Model 574,974.46,5,0.2,58.14
ORD-101143,17-04-2024,19-04-2024,Customer 134,Consumer,Dallas,IL,West,Furniture,Tables,Tables Model 280,144.52,6,0.1,24.41
ORD-101144,20-04-2024,26-04-2024,Customer 189,Consumer,San Diego,TX,West,Technology,Copiers,Copiers Model 432,704.91,2,0.2,41.7
ORD-101145,26-10-2022,01-11-2022,Customer 473,Home Office,Houston,NY,South,Technology,Phones,Phones Model 822,630.96,9,0.2,27.62
ORD-101146,25-01-2021,31-01-2021,Customer 360,Consumer,New York,TX,South,Technology,Machines,Machines Model 267,599.82,6,0.1,116.66
ORD-101147,18-04-2024,23-04-2024,Customer 77,Consumer,Dallas,CA,East,Office Supplies,Storage,Storage Model 586,181.36,6,0.05,26.71
ORD-101148,11-12-2022,15-12-2022,Customer 396,Corporate,San Jose,NY,West,Technology,Copiers,Copiers Model 487,132.01,4,0.15,16.04
ORD-101149,30-03-2024,31-03-2024,Customer 98,Corporate,Phoenix,TX,South,Office Supplies,Paper,Paper Model 757,759.38,1,0,190.74
ORD-101150,26-06-2021,27-06-2021,Customer 439,Consumer,Houston,IL,West,Technology,Copiers,Copiers Model 464,345.99,6,0.05,69.58
ORD-101151,12-10-2021,15-10-2021,Customer 210,Consumer,New York,IL,Central,Furniture,Tables,Tables Model 244,92.91,3,0,25.1
ORD-101152,04-03-2021,07-03-2021,Customer 465,Consumer,Dallas,AZ,South,Technology,Copiers,Copiers Model 754,712.55,1,0.1,75.35
ORD-101153,30-09-2023,06-10-2023,Customer 241,Consumer,Dallas,TX,West,Technology,Phones,Phones Model 749,965.22,2,0.1,187.07
ORD-101154,24-10-2022,30-10-2022,Customer 363,Corporate,Phoenix,NY,East,Office Supplies,Appliances,Appliances Model 463,211.37,4,0.2,12.84
ORD-101155,28-10-2022,31-10-2022,Customer 27,Corporate,Houston,TX,Central,Office Supplies,Binders,Binders Model 703,234.88,9,0,66.29
ORD-101156,05-06-2021,07-06-2021,Customer 3,Corporate,San Diego,IL,South,Office Supplies,Binders,Binders Model 275,717.95,5,0.15,87.74
ORD-101157,09-12-2023,13-12-2023,Customer 68,Home Office,New York,AZ,West,Office Supplies,Storage,Storage Model 455,441.26,9,0.2,26.65
ORD-101158,25-08-2023,29-08-2023,Customer 258,Corporate,Dallas,TX,West,Furniture,Tables,Tables Model 911,992.16,7,0.1,146.17
ORD-101159,29-04-2023,03-05-2023,Customer 364,Home Office,San Diego,CA,Central,Technology,Machines,Machines Model 244,763.87,2,0.05,198.35
ORD-101160,13-01-2024,17-01-2024,Customer 23,Consumer,San Jose,IL,Central,Technology,Machines,Machines Model 359,193.59,8,0.3,-12.54
ORD-101161,16-10-2024,19-10-2024,Customer 463,Corporate,Phoenix,AZ,Central,Furniture,Bookcases,Bookcases Model 583,586.39,3,0.1,64.3
ORD-101162,20-11-2022,21-11-2022,Customer 162,Home Office,San Jose,CA,South,Furniture,Tables,Tables Model 401,708.25,6,0.1,93.5
ORD-101163,28-05-2021,31-05-2021,Customer 77,Consumer,Houston,CA,East,Technology,Accessories,Accessories Model 860,210.05,4,0.05,35
ORD-101164,08-12-2021,12-12-2021,Customer 84,Home Office,San Jose,TX,East,Furniture,Bookcases,Bookcases Model 407,237.16,4,0.15,17.92
ORD-101165,21-04-2022,24-04-2022,Customer 227,Corporate,San Jose,TX,South,Furniture,Chairs,Chairs Model 914,663.59,4,0.2,39.27
ORD-101166,23-12-2023,27-12-2023,Customer 64,Corporate,Los Angeles,CA,Central,Technology,Accessories,Accessories Model 778,352.92,7,0.3,-14.1
ORD-101167,15-10-2024,20-10-2024,Customer 384,Home Office,Phoenix,AZ,West,Technology,Accessories,Accessories Model 941,215.04,2,0.3,-12.5
ORD-101168,15-07-2022,21-07-2022,Customer 270,Home Office,Chicago,TX,East,Office Supplies,Binders,Binders Model 629,542.54,7,0.2,31.66
ORD-101169,23-11-2021,24-11-2021,Customer 347,Consumer,Dallas,NY,Central,Technology,Copiers,Copiers Model 713,275.9,8,0.05,58.28
ORD-101170,10-03-2024,15-03-2024,Customer 202,Corporate,Los Angeles,IL,West,Office Supplies,Binders,Binders Model 966,437.91,9,0.1,81.57
ORD-101171,17-09-2023,19-09-2023,Customer 236,Home Office,San Jose,TX,Central,Technology,Phones,Phones Model 562,970.49,9,0.2,56.03
ORD-101172,03-08-2021,06-08-2021,Customer 169,Consumer,San Jose,IL,West,Office Supplies,Binders,Binders Model 169,794.44,8,0.3,-36.31
ORD-101173,11-03-2022,13-03-2022,Customer 411,Home Office,Phoenix,IL,East,Technology,Phones,Phones Model 549,287.55,9,0.2,17.21
ORD-101174,10-08-2023,13-08-2023,Customer 281,Home Office,San Diego,NY,South,Office Supplies,Binders,Binders Model 378,812.92,1,0.1,91.3
ORD-101175,24-12-2022,30-12-2022,Customer 123,Corporate,Los Angeles,NY,West,Furniture,Tables,Tables Model 755,732.07,5,0.3,-41.36
ORD-101176,03-09-2024,08-09-2024,Customer 400,Corporate,Phoenix,CA,East,Technology,Copiers,Copiers Model 892,410.08,5,0.05,88.14
ORD-101177,01-02-2021,07-02-2021,Customer 411,Corporate,Phoenix,AZ,West,Furniture,Furnishings,Furnishings Model 436,256.24,1,0,61.24
ORD-101178,01-11-2022,05-11-2022,Customer 427,Corporate,Houston,TX,South,Furniture,Chairs,Chairs Model 359,155.67,4,0.05,34.87
ORD-101179,12-10-2021,18-10-2021,Customer 138,Home Office,San Diego,NY,South,Furniture,Furnishings,Furnishings Model 570,186.33,7,0.3,-10.54
ORD-101180,21-08-2024,27-08-2024,Customer 223,Home Office,San Diego,NY,East,Furniture,Tables,Tables Model 205,959.28,4,0.15,92.59
ORD-101181,05-03-2022,09-03-2022,Customer 499,Corporate,Houston,CA,South,Office Supplies,Storage,Storage Model 922,410,5,0.1,47.62
ORD-101182,13-10-2021,16-10-2021,Customer 149,Corporate,San Diego,NY,South,Office Supplies,Binders,Binders Model 551,799.79,5,0.15,78.08
ORD-101183,13-03-2024,17-03-2024,Customer 66,Home Office,Phoenix,CA,South,Furniture,Tables,Tables Model 877,897.8,7,0.05,200.23
ORD-101184,09-11-2023,14-11-2023,Customer 283,Consumer,New York,AZ,East,Furniture,Chairs,Chairs Model 687,536.21,7,0.1,92.8
ORD-101185,18-01-2021,24-01-2021,Customer 212,Consumer,San Jose,AZ,Central,Office Supplies,Appliances,Appliances Model 760,735.89,5,0.3,-34.91
ORD-101186,08-02-2023,12-02-2023,Customer 300,Consumer,New York,NY,South,Furniture,Bookcases,Bookcases Model 207,727.43,5,0.3,-45.43
ORD-101187,13-08-2022,19-08-2022,Customer 432,Corporate,New York,NY,South,Technology,Accessories,Accessories Model 353,132.5,5,0.15,11.21
ORD-101188,26-10-2024,31-10-2024,Customer 161,Home Office,San Jose,TX,Central,Office Supplies,Storage,Storage Model 487,826.57,7,0.2,31.37
ORD-101189,13-04-2024,15-04-2024,Customer 109,Consumer,Los Angeles,AZ,Central,Furniture,Tables,Tables Model 410,120.35,1,0.3,-4.29
ORD-101190,07-10-2023,12-10-2023,Customer 223,Home Office,New York,NY,South,Office Supplies,Binders,Binders Model 507,253.94,3,0,65.98
ORD-101191,13-07-2021,14-07-2021,Customer 88,Home Office,San Jose,TX,South,Technology,Phones,Phones Model 464,179.38,5,0.15,18.13
ORD-101192,17-05-2022,18-05-2022,Customer 156,Home Office,Dallas,TX,Central,Office Supplies,Appliances,Appliances Model 580,111.56,6,0.15,8.67
ORD-101193,15-09-2023,16-09-2023,Customer 70,Consumer,Houston,NY,East,Technology,Accessories,Accessories Model 523,276.06,4,0.15,33.01
ORD-101194,11-02-2024,17-02-2024,Customer 440,Consumer,Houston,TX,West,Office Supplies,Paper,Paper Model 403,116.42,8,0.2,4.62
ORD-101195,24-04-2021,27-04-2021,Customer 224,Home Office,Houston,NY,Central,Office Supplies,Paper,Paper Model 167,148.94,3,0.2,8.93
ORD-101196,30-05-2024,02-06-2024,Customer 243,Corporate,New York,NY,West,Furniture,Tables,Tables Model 165,342.66,4,0.2,17.25
ORD-101197,05-08-2023,08-08-2023,Customer 494,Corporate,San Jose,NY,South,Technology,Copiers,Copiers Model 132,64.56,5,0.2,2.53
ORD-101198,11-04-2023,17-04-2023,Customer 104,Corporate,San Diego,NY,Central,Office Supplies,Paper,Paper Model 339,212.29,5,0.15,26.04
ORD-101199,11-07-2024,16-07-2024,Customer 323,Home Office,San Diego,TX,South,Technology,Phones,Phones Model 725,626.3,5,0.05,106.18
ORD-101200,14-07-2023,17-07-2023,Customer 19,Corporate,San Diego,TX,South,Office Supplies,Storage,Storage Model 244,334.35,9,0.15,40.29
ORD-101201,24-02-2021,26-02-2021,Customer 271,Consumer,San Diego,AZ,Central,Technology,Phones,Phones Model 768,863.39,6,0,269.86
ORD-101202,11-03-2023,12-03-2023,Customer 138,Home Office,San Diego,TX,East,Office Supplies,Binders,Binders Model 345,811.35,7,0.15,84.68
ORD-101203,17-02-2023,22-02-2023,Customer 230,Home Office,San Diego,NY,West,Furniture,Bookcases,Bookcases Model 106,403.89,7,0.3,-22.91
ORD-101204,11-06-2021,12-06-2021,Customer 241,Corporate,San Jose,CA,West,Furniture,Tables,Tables Model 114,38.72,7,0.2,2.15
ORD-101205,28-03-2021,31-03-2021,Customer 472,Home Office,San Jose,CA,Central,Office Supplies,Storage,Storage Model 330,960.81,6,0.3,-58.81
ORD-101206,24-02-2021,01-03-2021,Customer 492,Corporate,Dallas,TX,West,Office Supplies,Appliances,Appliances Model 951,558.38,6,0,143.03
ORD-101207,16-04-2024,20-04-2024,Customer 145,Home Office,Los Angeles,TX,West,Office Supplies,Paper,Paper Model 294,98.43,5,0,28.65
ORD-101208,04-10-2024,06-10-2024,Customer 81,Home Office,San Jose,NY,South,Technology,Accessories,Accessories Model 680,124.38,9,0.05,30.4
ORD-101209,29-10-2023,01-11-2023,Customer 121,Consumer,New York,NY,Central,Furniture,Bookcases,Bookcases Model 253,795.74,1,0.3,-47.45
ORD-101210,13-04-2023,16-04-2023,Customer 347,Consumer,Chicago,AZ,East,Furniture,Bookcases,Bookcases Model 867,850.66,9,0,228.52
ORD-101211,09-11-2021,11-11-2021,Customer 221,Consumer,Houston,NY,West,Technology,Machines,Machines Model 546,278.96,2,0.3,-12.52
ORD-101212,29-01-2023,31-01-2023,Customer 175,Corporate,New York,AZ,Central,Furniture,Bookcases,Bookcases Model 233,585.38,5,0.2,25.7
ORD-101213,19-03-2022,23-03-2022,Customer 362,Consumer,San Jose,TX,East,Technology,Phones,Phones Model 725,79.24,2,0.1,13.28
ORD-101214,24-11-2021,27-11-2021,Customer 422,Home Office,New York,AZ,East,Technology,Phones,Phones Model 648,512.35,8,0,163.29
ORD-101215,14-12-2023,20-12-2023,Customer 446,Consumer,Dallas,CA,Central,Technology,Phones,Phones Model 293,879.31,3,0.3,-45.47
ORD-101216,31-01-2023,03-02-2023,Customer 391,Home Office,San Jose,NY,West,Office Supplies,Appliances,Appliances Model 998,212.85,5,0.1,31.03
ORD-101217,16-06-2024,17-06-2024,Customer 172,Consumer,Los Angeles,CA,South,Office Supplies,Storage,Storage Model 348,618.2,4,0,199.36
ORD-101218,06-06-2024,11-06-2024,Customer 126,Corporate,Dallas,IL,West,Furniture,Chairs,Chairs Model 801,247.21,8,0.05,50.13
ORD-101219,02-08-2022,07-08-2022,Customer 191,Home Office,San Diego,IL,West,Technology,Machines,Machines Model 942,761.85,9,0.3,-38.32
ORD-101220,11-12-2023,12-12-2023,Customer 404,Consumer,Chicago,TX,South,Technology,Copiers,Copiers Model 889,416.29,4,0.05,59.15
ORD-101221,04-10-2023,09-10-2023,Customer 488,Home Office,Dallas,NY,South,Furniture,Furnishings,Furnishings Model 684,953.26,5,0.1,149.74
ORD-101222,11-07-2024,13-07-2024,Customer 368,Home Office,Los Angeles,NY,Central,Technology,Phones,Phones Model 614,205.8,1,0.05,45.46
ORD-101223,06-04-2021,11-04-2021,Customer 396,Consumer,San Diego,NY,South,Furniture,Furnishings,Furnishings Model 912,977.7,6,0,313.72
ORD-101224,17-01-2024,22-01-2024,Customer 463,Home Office,New York,AZ,Central,Technology,Accessories,Accessories Model 762,426.78,3,0.1,63.12
ORD-101225,07-01-2024,08-01-2024,Customer 454,Home Office,Phoenix,IL,Central,Furniture,Furnishings,Furnishings Model 428,877.82,8,0.3,-45.15
ORD-101226,04-08-2024,08-08-2024,Customer 461,Home Office,Chicago,TX,South,Technology,Machines,Machines Model 372,677.69,6,0.05,142.55
ORD-101227,18-02-2024,23-02-2024,Customer 455,Home Office,San Jose,IL,South,Office Supplies,Paper,Paper Model 191,70.69,2,0.05,16.75
ORD-101228,25-03-2023,31-03-2023,Customer 44,Consumer,Dallas,TX,West,Technology,Machines,Machines Model 913,634.89,5,0.2,33.88
ORD-101229,06-05-2022,11-05-2022,Customer 110,Consumer,Phoenix,AZ,Central,Office Supplies,Storage,Storage Model 333,750.54,6,0.3,-43.66
ORD-101230,28-03-2022,01-04-2022,Customer 12,Consumer,Phoenix,CA,Central,Office Supplies,Paper,Paper Model 124,852.09,2,0.2,34.59
ORD-101231,14-06-2021,15-06-2021,Customer 259,Consumer,New York,IL,Central,Office Supplies,Appliances,Appliances Model 963,353.1,1,0.15,25.77
ORD-101232,01-07-2021,05-07-2021,Customer 64,Consumer,Los Angeles,TX,Central,Office Supplies,Storage,Storage Model 918,418.73,2,0,80.37
ORD-101233,14-04-2022,15-04-2022,Customer 233,Corporate,Houston,AZ,West,Office Supplies,Binders,Binders Model 440,693.22,2,0.15,83.87
ORD-101234,29-06-2023,01-07-2023,Customer 146,Home Office,Chicago,TX,West,Furniture,Bookcases,Bookcases Model 138,968.86,4,0.3,-54.92
ORD-101235,05-01-2023,06-01-2023,Customer 265,Home Office,Houston,IL,South,Technology,Machines,Machines Model 429,712.95,6,0,150.06
ORD-101236,03-04-2023,05-04-2023,Customer 365,Corporate,San Diego,NY,East,Technology,Accessories,Accessories Model 120,483.57,4,0.3,-21.27
ORD-101237,02-08-2023,04-08-2023,Customer 455,Consumer,San Jose,CA,South,Technology,Copiers,Copiers Model 929,603.07,3,0.05,151.24
ORD-101238,07-01-2021,08-01-2021,Customer 347,Home Office,San Diego,AZ,South,Technology,Machines,Machines Model 801,587.68,3,0.2,24.22
ORD-101239,26-11-2021,02-12-2021,Customer 326,Corporate,San Jose,TX,South,Furniture,Furnishings,Furnishings Model 363,621.12,4,0,134.24
ORD-101240,14-02-2023,17-02-2023,Customer 259,Consumer,San Jose,TX,West,Technology,Accessories,Accessories Model 255,881.18,6,0.1,110.75
ORD-101241,31-05-2021,01-06-2021,Customer 356,Consumer,San Jose,TX,East,Office Supplies,Binders,Binders Model 744,615.81,1,0.05,149.19
ORD-101242,14-01-2024,19-01-2024,Customer 484,Home Office,Dallas,NY,South,Office Supplies,Paper,Paper Model 548,595.61,2,0.05,95.91
ORD-101243,27-05-2021,02-06-2021,Customer 190,Home Office,Phoenix,NY,West,Technology,Phones,Phones Model 683,464.09,9,0.05,118.3
ORD-101244,04-07-2023,10-07-2023,Customer 157,Corporate,Phoenix,IL,South,Technology,Machines,Machines Model 234,146.81,6,0,35.01
ORD-101245,01-08-2024,06-08-2024,Customer 73,Home Office,San Diego,NY,Central,Technology,Accessories,Accessories Model 895,155.27,7,0.3,-8.21
ORD-101246,01-12-2022,04-12-2022,Customer 94,Home Office,San Jose,NY,East,Furniture,Tables,Tables Model 621,33.39,7,0.05,8.03
ORD-101247,23-03-2021,29-03-2021,Customer 35,Consumer,San Diego,TX,Central,Office Supplies,Storage,Storage Model 913,389.28,1,0.1,49.51
ORD-101248,29-05-2022,31-05-2022,Customer 461,Corporate,San Diego,TX,West,Office Supplies,Appliances,Appliances Model 905,356.95,6,0.2,17.28
ORD-101249,26-03-2023,29-03-2023,Customer 390,Corporate,San Jose,CA,Central,Technology,Copiers,Copiers Model 716,375.05,6,0.3,-20.04
ORD-101250,10-12-2022,15-12-2022,Customer 199,Consumer,San Diego,IL,East,Technology,Copiers,Copiers Model 666,671.09,3,0.05,142.72
ORD-101251,16-01-2023,19-01-2023,Customer 377,Corporate,Los Angeles,CA,East,Office Supplies,Appliances,Appliances Model 726,813.4,4,0.2,50.19
ORD-101252,20-10-2023,21-10-2023,Customer 288,Home Office,Los Angeles,AZ,East,Office Supplies,Storage,Storage Model 228,611.77,5,0,182.59
ORD-101253,08-12-2022,11-12-2022,Customer 491,Home Office,Houston,TX,East,Technology,Phones,Phones Model 232,708.79,1,0.15,52.12
ORD-101254,16-04-2022,18-04-2022,Customer 493,Consumer,Phoenix,CA,West,Technology,Accessories,Accessories Model 688,601.41,6,0,110.06
ORD-101255,17-02-2024,18-02-2024,Customer 44,Home Office,Dallas,TX,East,Office Supplies,Appliances,Appliances Model 739,324.97,8,0.2,12.95
ORD-101256,31-01-2022,04-02-2022,Customer 175,Corporate,Chicago,TX,East,Furniture,Chairs,Chairs Model 104,925.6,8,0,186.36
ORD-101257,18-09-2021,23-09-2021,Customer 196,Corporate,Los Angeles,NY,East,Office Supplies,Storage,Storage Model 592,767.43,8,0,135.75
ORD-101258,16-03-2023,21-03-2023,Customer 147,Consumer,Chicago,IL,East,Office Supplies,Paper,Paper Model 106,935.14,3,0.15,105.76
ORD-101259,23-07-2023,26-07-2023,Customer 488,Corporate,Chicago,NY,Central,Technology,Machines,Machines Model 172,518.82,3,0.1,100.39
ORD-101260,03-07-2024,09-07-2024,Customer 366,Consumer,Phoenix,TX,East,Technology,Phones,Phones Model 612,501.88,2,0.05,111.37
ORD-101261,24-06-2023,25-06-2023,Customer 212,Corporate,Phoenix,TX,East,Furniture,Tables,Tables Model 437,558.91,6,0.3,-22.4
ORD-101262,03-06-2024,07-06-2024,Customer 123,Home Office,Houston,TX,South,Technology,Accessories,Accessories Model 467,118.28,8,0.1,16.46
ORD-101263,13-12-2023,14-12-2023,Customer 32,Corporate,San Jose,AZ,South,Technology,Machines,Machines Model 652,348.77,1,0,105.51
ORD-101264,29-07-2023,03-08-2023,Customer 15,Corporate,Houston,NY,Central,Technology,Copiers,Copiers Model 537,622.64,9,0.1,71.61
ORD-101265,04-05-2023,05-05-2023,Customer 127,Home Office,Chicago,IL,South,Office Supplies,Binders,Binders Model 628,86.2,4,0.3,-4.62
ORD-101266,19-10-2024,23-10-2024,Customer 434,Home Office,Houston,CA,Central,Furniture,Chairs,Chairs Model 115,767.04,4,0.05,193.54
ORD-101267,27-07-2024,02-08-2024,Customer 401,Consumer,San Diego,AZ,South,Office Supplies,Paper,Paper Model 226,858.49,9,0,161.9
ORD-101268,16-08-2022,19-08-2022,Customer 417,Corporate,Phoenix,CA,East,Technology,Phones,Phones Model 924,520.5,1,0,91.8
ORD-101269,15-12-2022,17-12-2022,Customer 140,Home Office,Phoenix,TX,Central,Technology,Copiers,Copiers Model 323,657.57,1,0.2,33.57
ORD-101270,27-03-2024,28-03-2024,Customer 300,Home Office,Phoenix,NY,West,Office Supplies,Paper,Paper Model 615,699.81,6,0.3,-36.49
ORD-101271,24-09-2022,26-09-2022,Customer 154,Consumer,San Diego,NY,West,Office Supplies,Binders,Binders Model 562,542.84,9,0.15,58.61
ORD-101272,28-02-2021,05-03-2021,Customer 450,Corporate,Houston,AZ,Central,Office Supplies,Storage,Storage Model 559,768.12,7,0.15,89.57
ORD-101273,08-05-2021,11-05-2021,Customer 326,Corporate,San Jose,IL,West,Office Supplies,Storage,Storage Model 377,87.14,2,0.05,18.98
ORD-101274,06-01-2023,09-01-2023,Customer 175,Consumer,San Jose,AZ,Central,Office Supplies,Storage,Storage Model 206,925.55,9,0.2,59.07
ORD-101275,22-12-2022,23-12-2022,Customer 331,Consumer,San Jose,NY,East,Technology,Accessories,Accessories Model 826,96.47,1,0,26.6
ORD-101276,13-02-2024,19-02-2024,Customer 212,Home Office,San Jose,TX,East,Office Supplies,Paper,Paper Model 985,653.5,2,0.1,81.2
ORD-101277,17-05-2024,20-05-2024,Customer 276,Consumer,San Jose,NY,Central,Office Supplies,Binders,Binders Model 257,986.03,4,0.05,230.36
ORD-101278,10-06-2022,11-06-2022,Customer 199,Consumer,New York,NY,South,Furniture,Bookcases,Bookcases Model 733,99.76,3,0,23.85
ORD-101279,05-06-2022,06-06-2022,Customer 228,Consumer,Houston,NY,Central,Furniture,Tables,Tables Model 318,632.24,3,0.05,141.77
ORD-101280,06-07-2022,08-07-2022,Customer 99,Consumer,Phoenix,CA,West,Office Supplies,Storage,Storage Model 251,607.19,3,0.15,56.45
ORD-101281,25-08-2021,28-08-2021,Customer 19,Corporate,San Jose,AZ,West,Furniture,Bookcases,Bookcases Model 183,325.45,6,0.15,28.13
ORD-101282,28-07-2024,29-07-2024,Customer 421,Home Office,San Diego,NY,Central,Technology,Accessories,Accessories Model 235,341.39,4,0.2,19.32
ORD-101283,14-10-2024,16-10-2024,Customer 88,Home Office,Houston,AZ,West,Office Supplies,Appliances,Appliances Model 225,823.75,7,0.3,-50.01
ORD-101284,09-05-2024,13-05-2024,Customer 382,Consumer,Chicago,IL,West,Technology,Accessories,Accessories Model 173,690.53,5,0.1,97.33
ORD-101285,25-07-2024,27-07-2024,Customer 99,Home Office,New York,AZ,Central,Office Supplies,Storage,Storage Model 504,28.14,2,0,9
ORD-101286,12-06-2024,14-06-2024,Customer 2,Corporate,New York,IL,South,Office Supplies,Appliances,Appliances Model 118,157.52,8,0.15,13.6
ORD-101287,09-05-2022,10-05-2022,Customer 63,Home Office,San Jose,TX,Central,Furniture,Bookcases,Bookcases Model 442,130.36,2,0.3,-5.32
ORD-101288,04-01-2021,09-01-2021,Customer 453,Home Office,Houston,NY,Central,Office Supplies,Binders,Binders Model 490,121.53,2,0.3,-7.74
ORD-101289,28-10-2022,02-11-2022,Customer 162,Consumer,San Diego,CA,Central,Furniture,Furnishings,Furnishings Model 130,694.72,1,0.05,163.39
ORD-101290,18-03-2022,24-03-2022,Customer 378,Consumer,San Diego,NY,West,Technology,Phones,Phones Model 260,973.81,8,0.2,58.79
ORD-101291,29-01-2021,03-02-2021,Customer 169,Corporate,Los Angeles,NY,East,Technology,Accessories,Accessories Model 319,867.42,2,0,172.09
